activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053106,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,165000.0,82.9,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,485000,1,1,3,5,1,NA,131,48,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,3,6,,,,,1,,,,3637,47.8400000000000034,95700,100,805,1103,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053009,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,275000.0,NA,2.625,NA,2,1398.47,NA,0.0,,408.96,240,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,64,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8074,47.3400000000000034,95700,88,2002,2694,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,215000.0,52.518,2.99,0.132,2,3688.4,NA,985.0,,2191.46,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,88,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,1,2,,,,10,,,,10748,34.5900000000000034,95700,78,2632,3531,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054106,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,2,0,2,1,4,2,2,1,2,35000.0,60.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,215000,1,1,3,5,1,NA,40,44,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,3,6,,,,,10,,,,8174,80.4099999999999966,95700,68,1624,2249,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,55000.0,18.65,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,265000,1,2,3,5,1,NA,27,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,1,4,65-74,9999,Yes,NA,1,3,6,,,,,9,,,,6620,51.7999999999999972,95700,75,1452,2479,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053415,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,2,2,1,2,95000.0,79.96,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,205000,1,1,3,5,1,NA,100,38,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,3,6,,,,,5,1,4,,3450,33.2999999999999972,95700,162,926,1079,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,275000.0,NA,3.125,NA,2,5266.26,NA,2855.0,1360.0,1000.0,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,174,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8714,62.1499999999999986,95700,135,2157,2532,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053413,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,545000.0,NA,2.99,NA,2,3173.61,NA,1295.0,,,360,NA,NA,2,2,2,2,775000,1,1,3,5,1,NA,307,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5771,21.8299999999999983,95700,144,1562,1876,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053607,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,285000.0,NA,2.75,NA,2,2710.01,NA,1453.44,358.44,350.0,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,56,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8714,62.1499999999999986,95700,135,2157,2532,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,3,2,1,31,1,2,2,2,215000.0,53.3,2.2,0.036,2,2275.66,NA,985.0,,114.48,180,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,182,20%-<30%,1,9,2,,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,2,,,,,10,,,,5891,13.8000000000000007,95700,93,1291,1809,20
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,465000.0,62.119,2.9,0.084,2,3271.57,NA,985.0,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,175,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3217,2.70000000000000018,95700,225,1064,1270,60
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052801,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,3,1,1,2,2,2,365000.0,NA,3.0,NA,2,10614.9,NA,0.0,,200.0,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,66,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7017,31.1700000000000017,95700,101,1999,2435,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054114,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,235000.0,NA,2.875,NA,2,1660.91,NA,0.0,,1673.13,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,64,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4930,51.8699999999999974,95700,108,1502,1743,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053107,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Asian,Female,4,0,2,1,1,1,2,2,2,585000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,259,NA,9,9,3,,,,,5,,,,,2,4,2,5,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,10748,34.5900000000000034,95700,78,2632,3531,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053521,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,1,2,1,31,1,2,2,2,165000.0,34.04,2.99,0.277,2,4156.24,NA,1438.27,453.27,942.92,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,30,42,3,9,2,,,,,2,,,,,2,2,26,,,,,26,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3792,24.4699999999999989,95700,128,1196,1345,25
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,2,1,1,2,2,2,325000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,83,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,4,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,5747,49.5200000000000031,95700,64,924,1403,38
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,1,2,1,2,85000.0,71.72,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,235000,1,1,3,5,1,NA,87,>60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,3,6,,,,,3,,,,7078,20.9800000000000004,95700,107,1609,2277,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,545000.0,75.875,2.99,-0.048,2,3603.94,NA,1364.75,379.75,2712.5,360,NA,NA,2,2,2,2,715000,1,1,3,5,1,NA,136,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,225000.0,NA,3.0,NA,2,3502.45,NA,790.0,,285.0,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,35,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6808,66.1899999999999977,95700,66,1631,2424,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053008,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,295000.0,NA,3.375,NA,2,3603.2,NA,1495.0,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,72,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8476,33.4699999999999989,95700,90,2086,2653,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053522,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,295000.0,NA,2.5,NA,2,1910.12,NA,0.0,,935.16,240,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,100,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5733,49.990000000000002,95700,150,873,1146,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,265000.0,NA,2.5,NA,2,1628.2,NA,0.0,,222.6,240,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,97,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8912,59.2899999999999991,95700,48,1481,2573,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053718,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,85000.0,67.81,8.25,2.75,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,355000,1,1,3,5,1,NA,140,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,3357,20.6700000000000017,95700,144,1095,1208,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,325000.0,NA,2.875,NA,2,2480.42,NA,1049.0,,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,75,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7751,26.1499999999999986,95700,121,2124,2253,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054011,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,265000.0,NA,2.75,NA,2,1884.63,NA,674.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,170,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2909,18.7699999999999996,95700,143,933,1116,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,375000.0,NA,2.875,NA,2,2018.81,NA,674.0,,2545.2,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,183,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,9841,38.5700000000000003,95700,128,1868,2572,10
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053415,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,2,2,2,1,1,2,2,2,355000.0,NA,3.25,NA,2,8124.57,NA,1400.0,,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,106,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3450,33.2999999999999972,95700,162,926,1079,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053725,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,77.64,NA,1.46,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,365000,1,1,3,5,1,NA,86,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5147,25.6499999999999986,95700,148,1232,1348,16
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052603,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,2,1,2,2,2,175000.0,26.563,3.125,0.297,2,2790.43,NA,985.0,,83.3,360,NA,NA,2,2,2,2,645000,1,1,3,5,1,NA,146,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,2742,16.2699999999999996,95700,164,637,832,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052506,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,3,0,2,1,2,2,2,1,2,355000.0,64.05,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,555000,1,1,3,5,1,NA,47,>60%,8,9,2,,,,,2,,,,,2,2,2,,,,,2,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,3,6,,,,,1,,,,1948,14.4299999999999997,95700,141,532,679,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,3,2,1,32,1,2,2,2,135000.0,37.5,3.1,0.269,2,2655.5,NA,985.0,,62.19,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,37,49,3,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,2,,,,,10,,,,7078,20.9800000000000004,95700,107,1609,2277,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,45000.0,61.27,8.25,3.33,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,785000,1,1,3,5,1,NA,120,38,8,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,485000.0,80.0,3.125,0.239,2,3619.63,NA,1186.6,201.6,,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,126,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3005,7.65000000000000036,95700,182,1008,1209,45
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,32,1,2,2,2,545000.0,NA,3.375,NA,2,2856.9,NA,824.0,,,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,287,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3510,15.7300000000000004,95700,177,1081,1260,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053413,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,525000.0,NA,2.99,NA,2,3181.84,NA,1295.0,,,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,188,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5771,21.8299999999999983,95700,144,1562,1876,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053412,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,545000.0,NA,2.49,NA,2,11748.2,NA,10204.06,8909.06,,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,155,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6802,26.3999999999999986,95700,170,1636,1808,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052302,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,225000.0,55.799,3.0,0.073,2,440.77,NA,0.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,109,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,7743,35.6499999999999986,95700,75,909,1735,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,1,2,2,1,95000.0,48.421,3.375,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,195000,1,3,3,5,1,NA,122,30%-<36%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,2,,,,10,,,,8174,80.4099999999999966,95700,68,1624,2249,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052701,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,165000.0,84.99,8.25,2.15,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,555000,1,1,3,5,1,NA,227,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5747,49.5200000000000031,95700,64,924,1403,38
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,365000.0,80.0,3.1,0.004,2,3305.27,NA,985.0,,,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,87,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,9324,45.6199999999999974,95700,78,2115,3191,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,105000.0,47.87,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,955000,1,1,3,5,1,NA,97,>60%,8,10,13,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,3,6,,,,,1,,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052902,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,175000.0,97.0,3.9,1.042,2,4497.83,NA,985.0,,576.18,360,NA,NA,2,2,2,2,185000,2,1,1,1,1,NA,41,41,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,5723,20.7800000000000011,95700,106,1762,2182,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053610,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,365000.0,NA,2.875,NA,2,4972.71,NA,3293.03,1998.03,,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,146,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,9841,38.5700000000000003,95700,128,1868,2572,10
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,31,1,2,2,2,345000.0,64.953,2.875,0.088,2,2984.74,NA,985.0,,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,126,20%-<30%,3,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6808,66.1899999999999977,95700,66,1631,2424,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,1,3,2,1,1,1,2,2,2,425000.0,95.0,2.875,0.191,2,4277.17,NA,985.0,,,360,NA,NA,2,2,2,2,455000,1,1,3,5,1,NA,110,39,3,10,1,14,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,12184,21.8000000000000007,95700,139,3624,3965,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,445000.0,80.0,3.125,0.109,2,3796.0,NA,985.0,,2854.55,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,131,45,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,2,,,,10,,,,7903,18.4499999999999993,95700,129,2461,2750,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053718,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,135000.0,33.213,2.25,0.149,2,1975.91,NA,985.0,,,180,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,40,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,3357,20.6700000000000017,95700,144,1095,1208,18
